src_node_id,dst_node_id,src_sub_out_degree,dst_sub_in_degree,src_full_out_degree,dst_full_in_degree,src_positive_touch_count,dst_positive_touch_count,is_self_loop
1025874,424145,35,25,165,86,1,1,0
1025874,797509,35,129,165,429,1,1,0
1025874,967199,35,301,165,2298,1,4,0
1025874,418722,35,60,165,199,1,1,0
1025874,495421,35,220,165,814,1,2,0
1025874,1035196,35,32,165,98,1,1,0
1025874,781363,35,54,165,146,1,1,0
1025874,389898,35,106,165,335,1,1,0
1025874,674550,35,36,165,164,1,1,0
1025874,920706,35,115,165,307,1,1,0
1025874,497882,35,248,165,779,1,1,0
1025874,1048559,35,242,165,1448,1,3,0
385176,360249,1,102,11,114,1,0,0
1201990,414492,21,107,194,384,1,1,0
1201990,1160496,21,96,194,469,1,1,0
1201990,734669,21,31,194,105,1,1,0
1201990,483453,21,72,194,200,1,2,0
1201990,96018,21,67,194,197,1,1,0
1201990,1235975,21,103,194,323,1,2,0
1201990,1014641,21,41,194,154,1,1,0
1201990,189250,21,23,194,99,1,1,0
1201990,218233,21,39,194,126,1,1,0
1201990,80838,21,78,194,86,1,1,0
1201990,715900,21,65,194,246,1,3,0
1201990,1242788,21,55,194,143,1,2,0
1201990,749287,21,40,194,167,1,1,0
1201990,979202,21,69,194,224,1,1,0
1201990,873847,21,11,194,38,1,1,0
1201990,405661,21,61,194,206,1,1,0
1201990,577330,21,9,194,35,1,1,0
1201990,664000,21,41,194,154,1,1,0
1201990,86394,21,118,194,434,1,3,0
1201990,1096391,21,31,194,100,1,1,0
1201990,1111833,21,1540,194,16609,1,43,0
90133,1064107,8,86,34,1114,1,3,0
90133,138029,8,27,34,105,1,3,0
90133,816279,8,75,34,311,1,1,0
90133,1111833,8,1540,34,16609,1,43,0
90133,18,8,1183,34,12119,1,12,0
90133,911212,8,159,34,1846,1,1,0
90133,118014,8,93,34,991,1,4,0
90133,1129626,8,15,34,49,1,1,0
1189948,720652,86,9,128,24,0,1,0
1189948,556708,86,79,128,227,0,4,0
1189948,380936,86,317,128,1279,0,8,0
1189948,218046,86,7,128,29,0,1,0
1189948,267364,86,84,128,263,0,1,0
1189948,1248357,86,106,128,364,0,1,0
1189948,399905,86,56,128,140,0,1,0
1189948,6345,86,255,128,845,0,2,0
1189948,401209,86,81,128,310,0,2,0
1189948,784395,86,34,128,138,0,1,0
1189948,639378,86,22,128,60,0,2,0
1189948,187222,86,5,128,15,0,1,0
1189948,393986,86,12,128,53,0,1,0
1189948,701080,86,5,128,11,0,2,0
1189948,1222235,86,66,128,234,0,1,0
1189948,909716,86,28,128,60,0,1,0
1189948,136449,86,58,128,287,0,1,0
1189948,337231,86,73,128,277,0,2,0
1189948,847884,86,69,128,282,0,1,0
1189948,1151528,86,43,128,144,0,1,0
1189948,216623,86,15,128,50,0,1,0
1189948,413132,86,10,128,36,0,1,0
1189948,850299,86,46,128,208,0,2,0
1189948,561795,86,3,128,24,0,1,0
1189948,993461,86,19,128,62,0,1,0
1189948,1014844,86,63,128,294,0,2,0
1189948,251579,86,21,128,57,0,1,0
1189948,967440,86,24,128,76,0,2,0
1189948,1012736,86,6,128,36,0,1,0
1189948,286634,86,14,128,39,0,1,0
1189948,739715,86,28,128,88,0,2,0
1189948,910103,86,9,128,20,0,1,0
1189948,338840,86,7,128,24,0,1,0
1189948,11513,86,23,128,115,0,2,0
1189948,785501,86,162,128,611,0,1,0
1189948,826739,86,21,128,59,0,1,0
1189948,6276,86,91,128,283,0,1,0
1189948,561712,86,8,128,58,0,1,0
1189948,66414,86,31,128,151,0,1,0
1189948,1141012,86,49,128,181,0,1,0
1189948,120033,86,5,128,35,0,1,0
1189948,1263792,86,13,128,32,0,1,0
1189948,734051,86,7,128,32,0,1,0
1189948,989770,86,9,128,70,0,1,0
1189948,249270,86,41,128,129,0,1,0
1189948,443447,86,29,128,123,0,1,0
1189948,1136546,86,11,128,36,0,1,0
1189948,130224,86,19,128,127,0,1,0
1189948,556084,86,10,128,41,0,1,0
1189948,1021972,86,14,128,36,0,1,0
1189948,407926,86,176,128,1871,0,3,0
1189948,941192,86,45,128,140,0,1,0
1189948,220307,86,8,128,29,0,1,0
1189948,424358,86,28,128,102,0,1,0
1189948,499268,86,34,128,176,0,2,0
1189948,1242991,86,2,128,5,0,2,0
1189948,121554,86,41,128,138,0,1,0
1189948,774924,86,8,128,36,0,1,0
1189948,174787,86,15,128,43,0,1,0
1189948,532642,86,306,128,2347,0,2,0
1189948,98749,86,7,128,18,0,1,0
1189948,1111833,86,1540,128,16609,0,43,0
1189948,994460,86,92,128,282,0,1,0
1189948,524357,86,70,128,293,0,2,0
1189948,814084,86,67,128,269,0,2,0
1189948,1044908,86,8,128,47,0,1,0
1189948,1046313,86,16,128,56,0,3,0
1189948,283861,86,8,128,58,0,1,0
1189948,1051824,86,9,128,56,0,1,0
1189948,1207657,86,67,128,413,0,1,0
1189948,498304,86,14,128,74,0,1,0
1189948,985113,86,12,128,40,0,1,0
1189948,7905,86,5,128,26,0,1,0
1189948,961019,86,4,128,43,0,1,0
1189948,203171,86,9,128,26,0,1,0
1189948,671589,86,20,128,87,0,2,0
1189948,512421,86,23,128,81,0,1,0
1189948,185204,86,7,128,25,0,1,0
1189948,727574,86,31,128,93,0,2,0
1189948,745983,86,5,128,26,0,1,0
1189948,1062831,86,4,128,12,0,2,0
1189948,419733,86,9,128,41,0,1,0
1189948,172223,86,41,128,192,0,5,0
1189948,496618,86,19,128,119,0,1,0
1189948,1167359,86,14,128,50,0,1,0
1189948,918808,86,10,128,50,0,1,0
456373,85994,11,223,41,787,1,1,0
456373,1015391,11,36,41,111,1,1,0
456373,1035997,11,33,41,124,1,3,0
456373,1182766,11,272,41,313,1,1,0
456373,1089085,11,25,41,59,1,1,0
456373,1090719,11,19,41,66,1,1,0
456373,583078,11,17,41,61,1,1,0
456373,842474,11,51,41,250,1,1,0
456373,120981,11,55,41,214,1,1,0
456373,63441,11,87,41,303,1,1,0
456373,1227132,11,8,41,37,1,2,0
1036348,1177577,17,60,92,193,1,1,0
1036348,1146174,17,185,92,646,1,2,0
1036348,1090962,17,175,92,604,1,2,0
1036348,1148706,17,71,92,250,1,1,0
1036348,305247,17,232,92,878,1,2,0
1036348,443447,17,29,92,123,1,1,0
1036348,1057230,17,228,92,783,1,1,0
1036348,687195,17,444,92,3020,1,6,0
1036348,1107895,17,113,92,1894,1,2,0
1036348,968487,17,118,92,393,1,1,0
1036348,313461,17,86,92,335,1,1,0
1036348,582403,17,103,92,423,1,1,0
1036348,698994,17,19,92,54,1,1,0
1036348,694987,17,18,92,60,1,1,0
1036348,309065,17,51,92,199,1,1,0
1036348,511507,17,184,92,1833,1,7,0
1036348,755039,17,203,92,746,1,2,0
681198,459149,8,18,45,46,1,1,0
681198,797509,8,129,45,429,1,1,0
681198,18,8,1183,45,12119,1,12,0
681198,383543,8,110,45,398,1,1,0
681198,250291,8,39,45,136,1,2,0
681198,313077,8,66,45,244,1,1,0
681198,1111833,8,1540,45,16609,1,43,0
681198,524923,8,193,45,696,1,2,0
1121593,1055715,1,59,31,1112,1,2,0
196623,269038,16,185,134,966,1,1,0
196623,135770,16,53,134,177,1,1,0
196623,1093539,16,83,134,284,1,1,0
196623,775201,16,102,134,318,1,1,0
196623,378903,16,42,134,142,1,1,0
196623,744455,16,16,134,44,1,1,0
196623,93067,16,32,134,126,1,1,0
196623,892768,16,73,134,248,1,1,0
196623,1141427,16,236,134,885,1,1,0
196623,508578,16,81,134,299,1,1,0
196623,939010,16,157,134,570,1,1,0
196623,688592,16,88,134,343,1,2,0
196623,1141396,16,37,134,157,1,1,0
196623,859793,16,41,134,47,1,0,0
196623,967879,16,9,134,31,1,1,0
196623,567544,16,129,134,558,1,1,0
959967,880375,105,51,584,200,1,1,0
959967,1083591,105,24,584,90,1,1,0
959967,194382,105,41,584,200,1,1,0
959967,115150,105,74,584,238,1,1,0
959967,317826,105,16,584,24,1,1,0
959967,681198,105,22,584,78,1,1,0
959967,48860,105,168,584,536,1,2,0
959967,592285,105,77,584,252,1,2,0
959967,1083146,105,82,584,345,1,1,0
959967,219267,105,85,584,305,1,1,0
959967,335661,105,26,584,85,1,2,0
959967,1168255,105,5,584,25,1,1,0
959967,661046,105,46,584,112,1,1,0
959967,1138611,105,22,584,91,1,1,0
959967,915278,105,21,584,70,1,1,0
959967,263011,105,69,584,271,1,3,0
959967,644984,105,35,584,104,1,1,0
959967,369802,105,6,584,29,1,1,0
959967,387620,105,26,584,80,1,2,0
959967,451970,105,59,584,160,1,1,0
959967,852652,105,26,584,101,1,1,0
959967,822810,105,100,584,454,1,1,0
959967,1058845,105,79,584,265,1,4,0
959967,847884,105,69,584,282,1,1,0
959967,1252727,105,47,584,159,1,1,0
959967,424688,105,74,584,226,1,2,0
959967,842815,105,25,584,86,1,2,0
959967,124966,105,29,584,176,1,1,0
959967,269038,105,185,584,966,1,1,0
959967,40845,105,139,584,514,1,3,0
959967,309178,105,26,584,99,1,1,0
959967,761888,105,21,584,66,1,1,0
959967,360434,105,38,584,145,1,1,0
959967,651651,105,37,584,102,1,1,0
959967,1097313,105,50,584,153,1,2,0
959967,462173,105,51,584,200,1,3,0
959967,502130,105,159,584,474,1,1,0
959967,568906,105,87,584,317,1,1,0
959967,1057230,105,228,584,783,1,1,0
959967,1168631,105,35,584,120,1,1,0
959967,905609,105,107,584,400,1,1,0
959967,1072000,105,234,584,749,1,1,0
959967,733019,105,30,584,72,1,1,0
959967,63401,105,101,584,319,1,1,0
959967,164471,105,68,584,255,1,1,0
959967,1043739,105,64,584,197,1,1,0
959967,231933,105,115,584,425,1,1,0
959967,486526,105,60,584,200,1,1,0
959967,280394,105,26,584,68,1,1,0
959967,1089485,105,69,584,211,1,1,0
959967,100825,105,39,584,132,1,2,0
959967,178485,105,13,584,73,1,1,0
959967,1198053,105,25,584,86,1,1,0
959967,1152720,105,59,584,258,1,2,0
959967,180781,105,15,584,69,1,1,0
959967,384178,105,116,584,365,1,1,0
959967,802504,105,75,584,261,1,4,0
959967,909826,105,35,584,231,1,1,0
959967,43349,105,39,584,102,1,3,0
959967,1148558,105,199,584,802,1,1,0
959967,1092925,105,24,584,159,1,2,0
959967,32340,105,20,584,59,1,1,0
959967,855567,105,84,584,385,1,1,0
959967,780874,105,31,584,150,1,1,0
959967,222612,105,235,584,870,1,1,0
959967,43388,105,218,584,777,1,3,0
959967,6298,105,173,584,720,1,1,0
959967,702406,105,70,584,280,1,1,0
959967,846415,105,199,584,754,1,3,0
959967,202650,105,34,584,160,1,1,0
959967,355836,105,71,584,296,1,1,0
959967,1048879,105,7,584,25,1,1,0
959967,255216,105,102,584,378,1,1,0
959967,286554,105,179,584,616,1,1,0
959967,17494,105,32,584,107,1,1,0
959967,1182766,105,272,584,313,1,1,0
959967,1150093,105,144,584,472,1,1,0
959967,433593,105,10,584,38,1,2,0
959967,18373,105,73,584,300,1,1,0
959967,258740,105,197,584,715,1,1,0
959967,585114,105,40,584,116,1,1,0
959967,141049,105,21,584,113,1,1,0
959967,1097949,105,30,584,143,1,1,0
959967,671651,105,82,584,320,1,1,0
959967,995613,105,94,584,374,1,1,0
959967,256988,105,165,584,544,1,1,0
959967,677446,105,42,584,186,1,1,0
959967,693856,105,22,584,117,1,1,0
959967,699980,105,44,584,222,1,1,0
959967,832,105,74,584,229,1,2,0
959967,334086,105,135,584,505,1,1,0
959967,370089,105,34,584,130,1,2,0
959967,908317,105,159,584,572,1,1,0
959967,817280,105,90,584,443,1,2,0
959967,489586,105,58,584,188,1,2,0
959967,66421,105,55,584,268,1,1,0
959967,724418,105,55,584,262,1,1,0
959967,247458,105,94,584,330,1,1,0
959967,819194,105,35,584,144,1,1,0
959967,1257002,105,29,584,122,1,1,0
959967,625170,105,189,584,674,1,1,0
959967,717026,105,6,584,34,1,1,0
959967,971638,105,132,584,1443,1,6,0
959967,407178,105,12,584,33,1,1,0
959967,524923,105,193,584,696,1,2,0
1086240,1145606,15,353,79,1435,1,2,0
1086240,435015,15,68,79,195,1,2,0
1086240,994123,15,130,79,475,1,3,0
1086240,313461,15,86,79,335,1,1,0
1086240,282443,15,60,79,202,1,3,0
1086240,639454,15,38,79,101,1,1,0
1086240,496280,15,38,79,150,1,1,0
1086240,676838,15,193,79,776,1,2,0
1086240,220464,15,5,79,5,1,0,0
1086240,886098,15,165,79,672,1,1,0
1086240,460406,15,151,79,676,1,1,0
1086240,1190368,15,693,79,6409,1,15,0
1086240,85994,15,223,79,787,1,1,0
1086240,565504,15,63,79,290,1,1,0
1086240,260467,15,72,79,250,1,1,0
732433,1129706,15,21,162,76,1,1,0
732433,675957,15,47,162,121,1,1,0
732433,1082353,15,17,162,55,1,1,0
732433,150525,15,41,162,137,1,1,0
732433,23379,15,62,162,174,1,1,0
732433,948806,15,103,162,283,1,1,0
732433,454225,15,58,162,174,1,1,0
732433,305247,15,232,162,878,1,2,0
732433,665921,15,16,162,79,1,2,0
732433,1102514,15,41,162,116,1,1,0
732433,62378,15,28,162,104,1,1,0
732433,244987,15,87,162,309,1,1,0
732433,582403,15,103,162,423,1,1,0
732433,18,15,1183,162,12119,1,12,0
732433,810696,15,33,162,92,1,1,0
180154,1052536,14,36,87,132,1,2,0
180154,1089775,14,34,87,86,1,1,0
180154,775323,14,32,87,83,1,2,0
180154,104445,14,136,87,478,1,1,0
180154,549485,14,50,87,132,1,2,0
180154,634003,14,178,87,615,1,2,0
180154,1026343,14,51,87,136,1,1,0
180154,18,14,1183,87,12119,1,12,0
180154,955466,14,238,87,1264,1,1,0
180154,317156,14,259,87,1291,1,4,0
180154,1248964,14,440,87,5345,1,4,0
180154,687195,14,444,87,3020,1,6,0
180154,134482,14,60,87,210,1,1,0
180154,385706,14,40,87,137,1,2,0
780552,139223,29,60,158,286,1,1,0
780552,915559,29,244,158,843,1,4,0
780552,497882,29,248,158,779,1,1,0
780552,637257,29,151,158,500,1,1,0
780552,1182766,29,272,158,313,1,1,0
780552,402645,29,77,158,288,1,1,0
780552,1230481,29,45,158,168,1,2,0
780552,377606,29,15,158,47,1,1,0
780552,272879,29,12,158,51,1,1,0
780552,928149,29,165,158,685,1,1,0
780552,330809,29,31,158,107,1,1,0
780552,567544,29,129,158,558,1,1,0
780552,123818,29,48,158,199,1,1,0
780552,110297,29,67,158,316,1,1,0
780552,780552,29,7,158,39,1,1,1
780552,740852,29,86,158,313,1,1,0
780552,741447,29,18,158,69,1,1,0
780552,465863,29,51,158,484,1,1,0
780552,147306,29,129,158,487,1,1,0
780552,429163,29,65,158,255,1,1,0
780552,1188732,29,10,158,43,1,1,0
780552,46971,29,9,158,53,1,1,0
780552,323746,29,47,158,221,1,1,0
780552,983567,29,53,158,228,1,1,0
780552,906786,29,32,158,143,1,1,0
780552,425396,29,18,158,73,1,1,0
780552,1257516,29,80,158,272,1,2,0
780552,869701,29,38,158,150,1,1,0
780552,513954,29,57,158,184,1,2,0
5761,1072000,30,234,142,749,2,1,0
5761,810696,30,33,142,92,2,1,0
5761,883281,30,97,142,319,2,1,0
5761,738228,30,32,142,118,2,1,0
5761,247559,30,49,142,133,2,1,0
5761,90305,30,21,142,79,2,1,0
5761,471474,30,279,142,1090,2,1,0
5761,638746,30,32,142,122,2,1,0
5761,658409,30,31,142,114,2,1,0
5761,417742,30,86,142,251,2,2,0
5761,220178,30,6,142,21,2,1,0
5761,127219,30,216,142,876,2,1,0
5761,443233,30,18,142,55,2,1,0
5761,18,30,1183,142,12119,2,12,0
5761,1186572,30,104,142,596,2,2,0
5761,221713,30,20,142,71,2,1,0
5761,805605,30,201,142,1821,2,10,0
5761,1066584,30,67,142,222,2,1,0
5761,407926,30,176,142,1871,2,3,0
5761,1034228,30,91,142,533,2,2,0
5761,1195367,30,18,142,77,2,1,0
5761,1111833,30,1540,142,16609,2,43,0
5761,1189948,30,237,142,274,2,0,0
5761,822810,30,100,142,454,2,1,0
5761,1190368,30,693,142,6409,2,15,0
5761,1182311,30,239,142,2778,2,7,0
5761,789286,30,101,142,364,2,1,0
5761,675882,30,40,142,481,2,1,0
5761,175420,30,67,142,76,2,2,0
5761,515864,30,34,142,239,2,2,0
25333,1176479,27,19,153,55,1,1,0
25333,6345,27,255,153,845,1,2,0
25333,1029545,27,10,153,30,1,1,0
25333,1038081,27,79,153,302,1,1,0
25333,535542,27,135,153,528,1,1,0
25333,679832,27,33,153,132,1,2,0
25333,518571,27,110,153,451,1,1,0
25333,118772,27,33,153,122,1,1,0
25333,17862,27,10,153,21,1,1,0
25333,5534,27,68,153,211,1,1,0
25333,135770,27,53,153,177,1,1,0
25333,79983,27,43,153,47,1,2,0
25333,711613,27,45,153,147,1,1,0
25333,61839,27,24,153,75,1,1,0
25333,294475,27,92,153,314,1,2,0
25333,534444,27,159,153,651,1,1,0
25333,464166,27,30,153,169,1,2,0
25333,664639,27,17,153,64,1,1,0
25333,894151,27,9,153,14,1,1,0
25333,995498,27,347,153,1216,1,3,0
25333,526731,27,127,153,412,1,3,0
25333,1048516,27,87,153,221,1,1,0
25333,115720,27,62,153,203,1,1,0
25333,1043052,27,16,153,64,1,1,0
25333,772925,27,24,153,64,1,1,0
25333,233694,27,213,153,820,1,4,0
25333,1151744,27,35,153,167,1,2,0
661205,266894,35,37,198,124,1,1,0
661205,1049815,35,69,198,210,1,1,0
661205,265105,35,151,198,562,1,1,0
661205,834309,35,100,198,318,1,2,0
661205,1028432,35,167,198,565,1,3,0
661205,755039,35,203,198,746,1,2,0
661205,474029,35,21,198,117,1,1,0
661205,451876,35,54,198,189,1,2,0
661205,1042769,35,50,198,148,1,1,0
661205,496541,35,102,198,618,1,1,0
661205,1092801,35,113,198,369,1,1,0
661205,1254052,35,20,198,60,1,1,0
661205,313461,35,86,198,335,1,1,0
661205,808284,35,29,198,91,1,1,0
661205,469413,35,73,198,255,1,2,0
661205,555307,35,72,198,251,1,1,0
661205,911184,35,51,198,144,1,1,0
661205,899826,35,54,198,225,1,1,0
661205,308085,35,38,198,127,1,1,0
661205,853702,35,36,198,114,1,1,0
661205,18,35,1183,198,12119,1,12,0
661205,127219,35,216,198,876,1,1,0
661205,778344,35,172,198,1988,1,1,0
661205,610112,35,144,198,592,1,1,0
661205,886098,35,165,198,672,1,1,0
661205,944430,35,59,198,177,1,1,0
661205,536848,35,69,198,274,1,1,0
661205,805605,35,201,198,1821,1,10,0
661205,514086,35,31,198,99,1,1,0
661205,351975,35,50,198,182,1,1,0
661205,217046,35,40,198,132,1,1,0
661205,975252,35,181,198,693,1,1,0
661205,1199799,35,2,198,3,1,0,0
661205,316413,35,117,198,357,1,1,0
661205,1028673,35,52,198,166,1,1,0
1104140,1147951,15,127,59,469,1,5,0
1104140,549240,15,134,59,563,1,4,0
1104140,119593,15,105,59,336,1,1,0
1104140,878199,15,323,59,1193,1,3,0
1104140,761236,15,66,59,229,1,1,0
1104140,1108848,15,76,59,242,1,1,0
1104140,1189948,15,237,59,274,1,0,0
1104140,872705,15,375,59,1282,1,2,0
1104140,919198,15,40,59,171,1,1,0
1104140,718621,15,11,59,324,1,1,0
1104140,1042947,15,81,59,277,1,1,0
1104140,1023352,15,29,59,94,1,1,0
1104140,331969,15,34,59,115,1,1,0
1104140,967199,15,301,59,2298,1,4,0
1104140,9611,15,18,59,80,1,1,0
466184,275251,20,17,84,66,1,1,0
466184,29933,20,188,84,589,1,1,0
466184,867518,20,191,84,660,1,1,0
466184,290258,20,47,84,148,1,2,0
466184,1096025,20,44,84,136,1,1,0
466184,1057284,20,8,84,31,1,1,0
466184,609882,20,61,84,215,1,2,0
466184,1021999,20,56,84,222,1,1,0
466184,260429,20,23,84,60,1,2,0
466184,771792,20,9,84,41,1,1,0
466184,63677,20,49,84,141,1,1,0
466184,935495,20,18,84,92,1,1,0
466184,43388,20,218,84,777,1,3,0
466184,99766,20,11,84,33,1,1,0
466184,242242,20,97,84,324,1,1,0
466184,1036922,20,15,84,57,1,1,0
466184,1147951,20,127,84,469,1,5,0
466184,714938,20,57,84,215,1,1,0
466184,911089,20,38,84,166,1,1,0
466184,925845,20,35,84,145,1,1,0
911184,785082,42,26,200,82,1,1,0
911184,466866,42,81,200,342,1,1,0
911184,504652,42,42,200,110,1,1,0
911184,99399,42,89,200,335,1,1,0
911184,75128,42,54,200,170,1,1,0
911184,471474,42,279,200,1090,1,1,0
911184,1032917,42,30,200,107,1,1,0
911184,104307,42,58,200,243,1,1,0
911184,967199,42,301,200,2298,1,4,0
911184,1148558,42,199,200,802,1,1,0
911184,94356,42,30,200,79,1,1,0
911184,735810,42,49,200,159,1,1,0
911184,1070658,42,23,200,89,1,1,0
911184,199572,42,28,200,78,1,1,0
911184,1144874,42,33,200,113,1,1,0
911184,473092,42,160,200,517,1,1,0
911184,883281,42,97,200,319,1,1,0
911184,281616,42,6,200,7,1,0,0
911184,205615,42,12,200,26,1,1,0
911184,357869,42,81,200,254,1,1,0
911184,905116,42,91,200,297,1,1,0
911184,301045,42,154,200,543,1,2,0
911184,359684,42,18,200,40,1,1,0
911184,708787,42,220,200,686,1,2,0
911184,155270,42,79,200,225,1,1,0
911184,93067,42,32,200,126,1,1,0
911184,728646,42,60,200,192,1,2,0
911184,492276,42,116,200,416,1,1,0
911184,799091,42,7,200,19,1,1,0
911184,832851,42,39,200,114,1,1,0
911184,785479,42,108,200,281,1,1,0
911184,994644,42,35,200,104,1,2,0
911184,1006057,42,35,200,143,1,1,0
911184,242262,42,30,200,119,1,1,0
911184,316926,42,102,200,307,1,1,0
911184,668361,42,17,200,52,1,1,0
911184,1221349,42,15,200,53,1,1,0
911184,150837,42,88,200,292,1,1,0
911184,1110315,42,21,200,79,1,1,0
911184,1035927,42,22,200,78,1,1,0
911184,26409,42,12,200,40,1,1,0
911184,994460,42,92,200,282,1,1,0
667384,1265786,23,38,224,103,1,1,0
667384,250580,23,92,224,339,1,1,0
667384,682977,23,42,224,137,1,1,0
667384,1210179,23,63,224,183,1,1,0
667384,908046,23,12,224,66,1,1,0
667384,1099846,23,31,224,274,1,1,0
667384,417225,23,36,224,289,1,1,0
667384,1180711,23,430,224,1681,1,2,0
667384,579517,23,93,224,280,1,2,0
667384,1157293,23,7,224,7,1,0,0
667384,937010,23,28,224,89,1,1,0
667384,1172265,23,130,224,409,1,4,0
667384,443422,23,50,224,170,1,1,0
667384,723395,23,67,224,240,1,1,0
667384,708787,23,220,224,686,1,2,0
667384,1070701,23,40,224,125,1,1,0
667384,312729,23,215,224,850,1,2,0
667384,745891,23,48,224,174,1,1,0
667384,979584,23,82,224,322,1,3,0
667384,1111833,23,1540,224,16609,1,43,0
667384,1208023,23,43,224,157,1,1,0
667384,638707,23,23,224,106,1,1,0
667384,704793,23,63,224,233,1,1,0
307434,628004,5,96,29,383,1,2,0
307434,18,5,1183,29,12119,1,12,0
307434,550289,5,92,29,392,1,1,0
307434,1055112,5,147,29,487,1,4,0
307434,407926,5,176,29,1871,1,3,0
463876,1108848,153,76,796,242,2,1,0
463876,1003431,153,43,796,154,2,1,0
463876,945529,153,6,796,12,2,2,0
463876,878199,153,323,796,1193,2,3,0
463876,735659,153,76,796,234,2,1,0
463876,182766,153,5,796,15,2,1,0
463876,867667,153,107,796,432,2,2,0
463876,172106,153,20,796,111,2,1,0
463876,172555,153,283,796,1087,2,4,0
463876,865627,153,10,796,59,2,1,0
463876,839477,153,20,796,84,2,1,0
463876,485919,153,92,796,261,2,1,0
463876,600703,153,138,796,548,2,3,0
463876,848304,153,85,796,272,2,1,0
463876,433505,153,98,796,303,2,2,0
463876,500905,153,7,796,37,2,1,0
463876,732062,153,23,796,74,2,2,0
463876,915720,153,21,796,59,2,1,0
463876,104445,153,136,796,478,2,1,0
463876,789286,153,101,796,364,2,1,0
463876,6345,153,255,796,845,2,2,0
463876,936772,153,117,796,562,2,4,0
463876,282958,153,69,796,219,2,1,0
463876,48423,153,140,796,506,2,1,0
463876,174885,153,9,796,23,2,1,0
463876,320919,153,83,796,238,2,2,0
463876,269038,153,185,796,966,2,1,0
463876,1002359,153,29,796,109,2,1,0
463876,911089,153,38,796,166,2,1,0
463876,704475,153,44,796,158,2,1,0
463876,401110,153,33,796,173,2,1,0
463876,1158533,153,11,796,45,2,1,0
463876,973364,153,38,796,181,2,1,0
463876,608180,153,35,796,126,2,1,0
463876,892768,153,73,796,248,2,1,0
463876,778928,153,30,796,126,2,1,0
463876,489939,153,22,796,78,2,1,0
463876,837544,153,14,796,81,2,2,0
463876,975572,153,380,796,1330,2,2,0
463876,1080541,153,49,796,161,2,1,0
463876,826777,153,46,796,184,2,1,0
463876,444428,153,43,796,173,2,1,0
463876,739749,153,23,796,62,2,1,0
463876,967326,153,104,796,384,2,1,0
463876,143373,153,82,796,294,2,1,0
463876,743184,153,17,796,37,2,1,0
463876,879434,153,50,796,136,2,1,0
463876,460406,153,151,796,676,2,1,0
463876,55583,153,120,796,429,2,1,0
463876,689922,153,110,796,360,2,1,0
463876,917578,153,34,796,100,2,1,0
463876,568072,153,24,796,65,2,1,0
463876,66421,153,55,796,268,2,1,0
463876,320534,153,77,796,268,2,1,0
463876,245080,153,119,796,363,2,1,0
463876,1090216,153,47,796,148,2,1,0
463876,1021999,153,56,796,222,2,1,0
463876,563839,153,51,796,215,2,1,0
463876,688997,153,20,796,62,2,2,0
463876,617511,153,90,796,327,2,2,0
463876,1215845,153,125,796,422,2,1,0
463876,614003,153,25,796,78,2,1,0
463876,61027,153,115,796,345,2,1,0
463876,885538,153,214,796,801,2,3,0
463876,1174223,153,95,796,314,2,2,0
463876,1028930,153,132,796,413,2,2,0
463876,244987,153,87,796,309,2,1,0
463876,503073,153,138,796,457,2,3,0
463876,737708,153,20,796,70,2,1,0
463876,214568,153,20,796,51,2,1,0
463876,255841,153,39,796,126,2,1,0
463876,331031,153,134,796,464,2,1,0
463876,393258,153,241,796,1187,2,2,0
463876,1194750,153,34,796,134,2,1,0
463876,25873,153,234,796,823,2,3,0
463876,245219,153,39,796,125,2,1,0
463876,637257,153,151,796,500,2,1,0
463876,896297,153,40,796,107,2,1,0
463876,399128,153,63,796,163,2,1,0
463876,234798,153,461,796,1697,2,2,0
463876,867518,153,191,796,660,2,1,0
463876,167173,153,13,796,60,2,1,0
463876,642373,153,22,796,57,2,1,0
463876,210427,153,56,796,181,2,1,0
463876,989013,153,37,796,133,2,1,0
463876,1116638,153,82,796,245,2,2,0
463876,1151549,153,141,796,618,2,6,0
463876,108368,153,28,796,98,2,1,0
463876,265979,153,58,796,198,2,1,0
463876,714938,153,57,796,215,2,1,0
463876,1012467,153,161,796,561,2,1,0
463876,921023,153,4,796,37,2,1,0
463876,532999,153,47,796,164,2,1,0
463876,1119521,153,170,796,536,2,4,0
463876,369074,153,60,796,209,2,1,0
463876,549717,153,18,796,79,2,1,0
463876,779637,153,56,796,178,2,1,0
463876,931922,153,20,796,62,2,1,0
463876,91529,153,74,796,230,2,1,0
463876,931995,153,104,796,389,2,1,0
463876,891152,153,304,796,1052,2,1,0
463876,1233011,153,143,796,513,2,4,0
463876,86111,153,22,796,153,2,1,0
463876,192074,153,138,796,448,2,2,0
463876,267048,153,60,796,316,2,1,0
463876,284210,153,66,796,293,2,1,0
463876,143659,153,53,796,206,2,3,0
463876,1020518,153,68,796,234,2,1,0
463876,101618,153,43,796,135,2,1,0
463876,272119,153,264,796,911,2,2,0
463876,22278,153,169,796,530,2,2,0
463876,1193660,153,80,796,325,2,2,0
463876,600588,153,18,796,61,2,1,0
463876,146991,153,100,796,119,2,0,0
463876,666881,153,141,796,407,2,1,0
463876,444806,153,10,796,14,2,0,0
463876,1114934,153,42,796,127,2,1,0
463876,638746,153,32,796,122,2,1,0
463876,494223,153,39,796,105,2,1,0
463876,366345,153,229,796,834,2,1,0
463876,1242168,153,80,796,231,2,1,0
